Company Name,IDBB,CRI Company ID,Exchange Country,Domicile Country,Bloomberg Industry Code,Bloomberg Industry,12-2019,1-2020,2-2020,3-2020,4-2020,5-2020,6-2020,7-2020,8-2020,9-2020,10-2020,11-2020,12-2020
Jembo Cable Co Tbk PT,117658,2943,Indonesia,Indonesia,10011,Industrial,45.89485275051949,77.8410894470868,124.1821308308112,176.59713375972078,127.43740297817075,84.23930885148081,60.22762312560864,43.980437682000094,34.73926125510453,28.248802442305855,29.72034200594272,31.524172703190768,33.11510028780831
Kalbe Farma Tbk PT,117665,2948,Indonesia,Indonesia,10005,Consumer Non-Cyclical,0.21148076516256994,0.35698217406807714,0.6341621056152976,1.1200079159048206,0.8624433971959828,0.5988530652260398,0.43611501842959616,0.37407765270957705,0.3332176584062158,0.3001500079419686,0.3285826608899855,0.370392592706074,0.4024162193384468
Lionmesh Prima Tbk PT,117742,2994,Indonesia,Indonesia,10002,Basic Materials,18.632958135068357,43.4109699617752,93.93413881565876,154.9832274953079,54.461745266084556,21.448357607748587,9.710254598110867,7.339372479364105,5.95085755145067,5.100054171719514,6.075368011857086,7.226724202297292,8.21020274210526
Matahari Putra Prima Tbk PT,117769,3005,Indonesia,Indonesia,10004,Consumer Cyclical,163.466011958097,261.1894388499675,374.39908509976624,505.6327705827702,354.24181363857275,231.48455330592006,154.0230546510365,120.16016042585412,100.08312430120311,85.72429970098975,86.54480227302818,91.60359249932252,95.59363912583855
Asia Pacific Investama Tbk PT,117772,3007,Indonesia,Indonesia,10004,Consumer Cyclical,231.7247232876499,390.0042608170749,626.1705493739678,918.0750365625813,702.0443046197968,472.0474342786898,315.5971541565095,243.14033254480196,199.80058860876636,163.46348258720255,163.12329972566934,166.83701898859235,168.72672208344306
Mayora Indah Tbk PT,117773,3008,Indonesia,Indonesia,10005,Consumer Non-Cyclical,0.4579844593485862,0.6848080954800723,0.9228948054663226,1.16953178258196,0.6557877422825961,0.35010101744618305,0.20441978826194926,0.14916254666793413,0.11756731869075282,0.09400261119479188,0.09420023468228406,0.09834644964243625,0.09967395528739942
Merck Tbk PT,117778,3011,Indonesia,Indonesia,10005,Consumer Non-Cyclical,4.564222179297033,11.187378662752359,22.426872383591988,62.667356209114025,47.38218783633854,28.439974331582377,19.701514252852483,18.13366110196793,15.623254064313652,16.02108703103799,17.334211295394713,18.416947716566366,23.456628491212584
Metrodata Electronics Tbk PT,117784,3014,Indonesia,Indonesia,10004,Consumer Cyclical,9.316183885131629,14.100919236160852,21.076339091000623,29.30805531580847,20.368369268374096,12.748337931639519,8.012809544845624,5.7565705140452685,4.198873837510595,3.185050514379225,2.8215303897387116,2.574911278417482,2.3844086121578365
Modern Internasional Tbk PT,117793,3021,Indonesia,Indonesia,10011,Industrial,36.911121219097225,58.758363150541484,82.49953809931945,107.16381236044171,72.07760011325384,44.067464683615675,28.305665278094526,17.911709910159015,12.327520642624952,8.585114116786421,7.495031740345663,6.6500999153251055,5.732118758365863
Pakuwon Jati Tbk PT,117844,3044,Indonesia,Indonesia,10008,Financial,6.02901505176712,10.4456701395604,18.19771761598118,29.46894361083881,21.83510857775772,13.548532118506182,8.429652307235651,5.496751338454046,3.8007594176795725,2.7515158925610876,2.6009928234681605,2.6091214446439626,2.637099082504727
Pan Brothers Tbk PT,117846,3046,Indonesia,Indonesia,10004,Consumer Cyclical,21.26154347738065,39.27876483549101,58.40233335319979,72.40844735042613,53.29539295073403,34.501197694533275,23.735947993428077,18.29067932441117,15.30755762803988,12.89339074251242,13.235598460767125,13.517819129480223,13.729368933401807
Asia Pacific Fibers Tbk PT,117869,3057,Indonesia,Indonesia,10002,Basic Materials,338.3941351528499,788.310211888295,1423.3306971175846,1846.7124182396988,639.5286931618925,223.4250568068466,87.99250544600253,59.946675884238864,46.93947920039437,38.372413755781686,46.54757938701789,55.0299884870928,62.93275708754026
Rig Tenders Indonesia Tbk PT,117899,3072,Indonesia,Indonesia,10011,Industrial,45.21883991601251,93.52298344043233,159.9829024058305,226.51583904128998,158.7249730522998,101.89532392432454,67.55553420110495,45.134900604017666,36.53709917309206,30.746331815826917,33.11773236262372,35.95515319109933,38.823750533719405
Solusi Bangun Indonesia Tbk PT,117954,3097,Indonesia,Indonesia,10011,Industrial,81.09386746599623,139.46832183320572,223.69836858494654,307.3102680428106,209.11966240619802,136.52597758144745,93.46538561384936,64.31770100300598,48.680083254241254,38.56092222076643,39.35763216019026,41.8166020060419,43.366774865134005
Semen Indonesia Persero Tbk PT,117955,3098,Indonesia,Indonesia,10011,Industrial,88.0207423672668,157.99810584574675,252.87783941547693,367.17228109712033,259.88814229393773,170.833639783708,122.51108013039871,87.80271660750319,67.85793462617247,57.50782521657839,60.635680705078755,64.25447445821155,67.85443906369295
Surya Toto Indonesia Tbk PT,118032,3140,Indonesia,Indonesia,10011,Industrial,1.1608786868942516,1.9229888183470378,3.0740834792516742,4.539454192571027,3.452319854912832,2.4384718453701453,1.792355970952994,1.3180150929585053,1.0544663780974692,0.8821646593680265,0.9761247854238759,1.1121340557980373,1.2407577815547712
Tembaga Mulia Semanan Tbk PT,118061,3158,Indonesia,Indonesia,10002,Basic Materials,54.34658173438633,131.98349133378798,273.6152862356754,485.06882164680974,173.33890371846064,68.00726578444932,30.374487088846926,23.51557937719696,19.30659447675189,16.67775976857938,20.310033073796998,23.92047597780758,27.34624089513394
Pabrik Kertas Tjiwi Kimia Tbk PT,118094,3183,Indonesia,Indonesia,10002,Basic Materials,94.99246768007814,218.55891105309757,420.861796624363,710.6494601908067,255.95668290998069,102.34703650638856,45.08968195242072,35.1810366767875,29.054297880230713,24.971800881639012,29.769522265663134,35.001095492498074,40.03600422703676
Trias Sentosa Tbk PT,118110,3191,Indonesia,Indonesia,10002,Basic Materials,29.15825429638767,69.1149034326247,141.93742048230695,240.40957653296707,82.61295977965632,30.496015902910965,13.325450460071455,9.9614309926407,8.164430639663474,7.036948773867473,8.603769034838756,10.165584762077076,11.397251773671192
Unggul Indah Cahaya Tbk PT,118118,3195,Indonesia,Indonesia,10002,Basic Materials,25.234267394231722,61.37740954616791,121.8665652903057,202.73672097967582,71.11900044419161,27.210714985278734,11.749443388787766,8.786103585512693,7.137093591133635,6.049775928327234,7.124081305102705,8.270417553586697,9.315771244976252
United Tractors Tbk PT,118135,3205,Indonesia,Indonesia,10004,Consumer Cyclical,56.61617242695327,94.14031730418658,149.49893814686806,216.61092277544336,158.06940976071496,104.75379521422272,71.42432615762016,56.99170437114256,48.01344897831761,41.35562867857458,42.408983639716176,44.10541365349441,45.188113836280394
Central Proteina Prima Tbk PT,126466,3905,Indonesia,Indonesia,10005,Consumer Non-Cyclical,56.90885165719967,90.91362874169768,127.60760619895544,166.61399208269052,91.38922885979966,47.627730152359725,27.26596362395908,20.3983841295291,16.20341384340509,13.370503342951231,13.896376086864413,15.263872950977737,15.987189080488461
Indomobil Sukses Internasional Tbk PT,128359,4087,Indonesia,Indonesia,10004,Consumer Cyclical,353.4805704484539,390.45940910304887,426.9614571162749,498.2266455474715,345.9372757562923,244.56316441210197,190.68387899897232,172.66574752855342,158.97200259966303,144.27780503272714,150.25178471550802,158.09005959543762,159.67443016906202
Modernland Realty Tbk PT,128362,4089,Indonesia,Indonesia,10008,Financial,23.84425585538597,36.44455047168815,65.40404069239463,101.88437740705865,80.41026475941418,50.06435127797578,32.69039252395524,20.91482934945057,14.631094503453092,10.313662451957768,9.733850731862931,9.453278043021795,9.475329559938311
Polychem Indonesia Tbk PT,128363,4090,Indonesia,Indonesia,10002,Basic Materials,23.95612388424583,57.58342040683653,110.77622349978509,176.78168812120865,69.59962163056757,27.497857239171257,11.997747471066539,9.046136681628562,7.370943209742787,6.363776660300794,7.497912520934892,8.75238848043466,9.839227103283807
Argha Karya Prima Industry Tbk PT,128364,4091,Indonesia,Indonesia,10011,Industrial,97.10117653481402,155.6821378840828,226.97203348577366,306.03465514974204,208.64181729551183,136.23490271198526,95.05985654051294,67.08491330589958,51.748133554348456,42.31109967936369,44.30540738429301,47.89594762062904,50.95150447382076
Asuransi Bintang Tbk PT,128367,4094,Indonesia,Indonesia,10008,Financial,15.207812910363973,29.642252362362434,55.58610765429207,86.62574116469462,60.0756888937433,35.990396452033906,22.47918572120725,14.34620586634939,9.531551196388799,6.737776572137988,6.3087067463333515,6.251179794779765,6.187799493495927
Asuransi Dayin Mitra Tbk PT,128368,4095,Indonesia,Indonesia,10008,Financial,12.140823897312867,20.346089692381753,38.180222681920924,65.05320996011628,49.689239209753374,28.738279102084167,16.925631030758574,10.454450403340385,7.340733384370357,5.5854038931124075,5.289971755102449,5.144434808976025,4.782450652529719
Asuransi Harta Aman Pratama Tbk PT,128369,4096,Indonesia,Indonesia,10008,Financial,21.394314199222432,41.644611085063886,75.74541901822167,127.3707676142817,93.88289891517246,58.443745845544505,36.17365127444239,23.89536105600218,16.66798822845687,11.958901921318226,11.36343413943307,11.681448901991757,12.118429451158486
Asuransi Ramayana Tbk PT,128370,4097,Indonesia,Indonesia,10008,Financial,14.112926392016291,25.180936462521913,44.56975091864866,70.53346677239418,51.452333169275086,31.465926916689444,19.230973355073875,12.286228207632972,8.248435830411768,5.9175923326232684,5.569175909444259,5.506141579506373,5.432910874707427
Bakrie Sumatera Plantations Tbk PT,128371,4098,Indonesia,Indonesia,10005,Consumer Non-Cyclical,320.5891173273458,551.8133125347657,891.0392070646079,1288.030586519655,797.1381746368575,466.9388816057448,302.33539117568665,242.69783767052238,209.0922697387026,187.73023353527182,210.34187683420376,240.123343971605,263.03454064028733
Bank CIMB Niaga Tbk PT,128373,4100,Indonesia,Indonesia,10008,Financial,62.922967031470556,120.78426180543717,220.11169308965975,348.9131058110245,254.68956489915053,154.41724238444857,94.72720379684223,60.86194449253158,41.046638683116164,29.45927804001264,27.68906981442131,27.722742518324853,27.394762386642252
Barito Pacific Tbk PT,128376,4102,Indonesia,Indonesia,10002,Basic Materials,23.708678765290205,54.49103029969407,100.62213617680399,164.89725607397335,53.51394301010054,19.190676262536947,7.9831130868007225,5.498202637966774,4.046859059059266,3.0737366581572547,2.6977801450441,2.1809158347424176,1.6515196285795528
Bayu Buana Tbk PT,128379,4105,Indonesia,Indonesia,10004,Consumer Cyclical,39.14278343354465,60.1524608360425,88.37792689396089,128.17164001226814,91.64226769148615,59.62266343746785,40.458364890163395,32.43084551258617,28.02759314437131,22.258842222645452,20.569989108910903,21.14347810190055,21.599435749720854
Buana Finance Tbk PT,128380,4106,Indonesia,Indonesia,10008,Financial,34.25172532725865,62.612386668641115,113.81219448477054,181.78976330023428,130.67881974337615,77.8174362067866,47.5755925754075,30.537135167742516,21.000397006847134,15.088377932234758,14.252632334169549,14.419980164239165,14.459114737171236
Berlian Laju Tanker Tbk PT,128381,4107,Indonesia,Indonesia,10011,Industrial,0.11887098540274856,0.14469872503786108,0.1663935990487254,0.1792123230408169,0.10266987801535461,0.049023058837251214,0.0255228760511004,0.013529833184655258,0.0080435360612789,0.005965103488377383,0.0058765921188007305,0.006202295956050571,0.007056400933508685
Bumi Resources Tbk PT,128382,4108,Indonesia,Indonesia,10007,Energy,346.69693166386025,534.6261616356453,761.1277026575038,1025.6500442555057,839.5323336385497,702.4916263912006,587.14999585396,460.53664706831256,374.89099076466607,315.1685378016319,311.6600401796096,310.49407733745136,307.78204782802203
BFI Finance Indonesia Tbk PT,128383,4109,Indonesia,Indonesia,10008,Financial,13.644452983821761,25.69676945328803,47.511350917555035,77.32139264900046,56.64255426573234,34.09825427830042,20.88771128164315,13.490805235034129,9.17727286308755,6.701115886612873,6.387951970674324,6.433499248840813,6.467918398179949
Clipan Finance Indonesia Tbk PT,128388,4113,Indonesia,Indonesia,10008,Financial,48.27249912873439,79.48499983972637,139.40746525307617,229.49514161826207,170.12228674948403,99.28216447788697,56.88392712220873,34.105241980263905,21.957994340999306,15.647677826370476,15.129542791644255,15.401399076412176,15.496282665044514
Delta Djakarta Tbk PT,128390,4114,Indonesia,Indonesia,10005,Consumer Non-Cyclical,0.04344786317977897,0.10100992358523954,0.20241102945176975,0.3240599103459676,0.1985566655360654,0.11303339441044613,0.06935802717159639,0.05489970753864368,0.04644085202971031,0.04251863223664261,0.047842244525816174,0.053254393543259226,0.06015437455202121
Intiland Development Tbk PT,128391,4115,Indonesia,Indonesia,10008,Financial,29.94858415667978,49.33898467299806,79.9923469829272,116.1659078975082,80.95083410703054,47.86291223685516,29.12243126557261,18.782931470603742,12.652144566167955,9.036255526560591,8.473213706302777,8.413562377487674,8.498845877521171
Duta Pertiwi Nusantara Tbk PT,128393,4117,Indonesia,Indonesia,10002,Basic Materials,3.2445789153500746,8.239339733885876,16.689463465435352,28.050137871504475,10.4930923868646,4.102122665601383,1.7518385268891414,1.283231787833104,1.0196385096493945,0.8572653615607906,0.9970749720736286,1.137179333988819,1.2716977712076414
Ekadharma International Tbk PT,128395,4119,Indonesia,Indonesia,10005,Consumer Non-Cyclical,0.02572203765834256,0.03161878730840382,0.04872705480420228,0.05937874500435688,0.03289481935186032,0.016703535315464153,0.009223297121402194,0.0064489641105462065,0.004816198318300611,0.0036147635429133137,0.003320187187705218,0.0032432516868483455,0.002941893564406367
Ever Shine Textile Tbk PT,128396,4120,Indonesia,Indonesia,10004,Consumer Cyclical,51.54621019490005,72.3092319267813,98.37489123772863,135.0378233541242,97.51129444109816,63.93655826851203,43.12385577932868,34.310785431986886,27.752820764552453,22.94327226483817,23.465185729884293,24.52140317231876,24.894313730708422
Fast Food Indonesia Tbk PT,128397,4121,Indonesia,Indonesia,10004,Consumer Cyclical,11.505461122940346,18.442788839548875,30.227581661573794,45.52199814320014,34.102176011920236,23.068362776767405,15.87169648630241,12.733915292755881,10.522222410058285,8.906283499167648,8.95863238306248,9.28622718762047,9.520569570813354
Equity Development Investment Tbk PT,128398,4122,Indonesia,Indonesia,10008,Financial,32.203683218298615,91.0887515530114,190.49649952619748,361.84456072190466,352.27479762389163,215.33375324929222,133.92426845186802,86.40571563155527,58.4020528417126,42.12727063848905,39.155187286717954,39.220916393923865,39.22268758530043
Hanjaya Mandala Sampoerna Tbk PT,128401,4124,Indonesia,Indonesia,10005,Consumer Non-Cyclical,5.288777444440069,6.600744858549244,8.34654592721738,9.995754226758674,5.491344864081948,2.981394913367867,1.7741824011147078,1.369865712775779,1.1778656283168805,1.0398133310723408,1.1417738232064407,1.248566373372792,1.336048048756094
Hotel Sahid Jaya International Tbk PT,128402,4125,Indonesia,Indonesia,10004,Consumer Cyclical,15.341182831845048,24.752361323770934,38.77035839151793,56.946499193460745,42.771494199156734,28.58695686956199,19.38025094775545,15.432557192619491,13.082636335032308,11.296699761526492,11.670874282839439,12.223703833119174,12.502399687820043
Champion Pacific Indonesia Tbk,128403,4126,Indonesia,Indonesia,10011,Industrial,2.530022117621469,4.494662951055378,7.529263282881735,10.911284709460256,8.086192835552007,5.556958412348865,4.031565914799714,2.979016261177492,2.366258088828896,1.9954649431514973,2.1234091355943163,2.2877474865109857,2.462797794425507
Sumi Indo Kabel Tbk PT,128404,4127,Indonesia,Indonesia,10011,Industrial,22.185604182960276,35.7133255262758,52.83238957225783,70.32309903526291,50.64866321240072,33.64421226510795,23.92508448645158,17.13201092878689,13.498984837376216,11.135384559740219,11.850999898788395,12.833774650263415,13.622531800296038
Indo Komoditi Korpora Tbk PT,128405,4128,Indonesia,Indonesia,10011,Industrial,215.84765238585706,266.9515888454406,309.5141714616503,324.84826162979783,187.35013699230012,106.3439533245005,67.6585171043334,50.714955814723346,43.583172093219545,40.4683879968348,50.23357519208512,60.432200955144296,72.4042976919428
Indospring Tbk PT,128406,4129,Indonesia,Indonesia,10004,Consumer Cyclical,2.2179864898826467,2.80686327554538,3.695432648733438,5.334183420938763,3.756978743825478,2.2635942060559127,1.438201874701433,1.1378262271077737,0.9325628674651679,0.7497909593592801,0.74414814333848,0.7412769643526957,0.7143362514928588
Intanwijaya Internasional Tbk PT,128408,4131,Indonesia,Indonesia,10002,Basic Materials,17.54338147662901,44.81385264778869,93.2787129288411,160.94171808100864,61.416088049409225,25.049133414331955,11.477306183949468,9.169542988309413,7.919255504268027,7.082068858145888,9.090422457196023,11.496487402583782,14.213646671775711
Inter Delta Tbk PT,128409,4132,Indonesia,Indonesia,10004,Consumer Cyclical,1.840035337018836,6.209902988379598,11.158208285569605,17.647757552550267,14.839808779730456,10.730372118162434,7.765880665442234,6.498281330954486,5.645415450998924,5.062293997149723,5.258480570399634,5.199949223770151,5.2006100589335125
Bank Artha Graha Internasional Tbk PT,128410,4133,Indonesia,Indonesia,10008,Financial,30.369975723122128,51.63376619154416,90.65444805728004,144.89223748598567,105.62054123756698,64.31023519335737,40.07986400066201,26.08630069848451,17.67753830839499,12.789481836730559,12.133174825308174,12.225368999385813,12.281001122100772
Vale Indonesia Tbk PT,128411,4134,Indonesia,Indonesia,10002,Basic Materials,6.95458862739762,18.502994856411586,37.56745776557885,71.48379636440589,26.11017422034067,10.841266299946449,4.865475117895344,3.8311990229507398,3.100285903165073,2.6694163272230576,3.1878067446586322,3.829274074910176,4.411878571002414
Intraco Penta Tbk PT,128412,4135,Indonesia,Indonesia,10004,Consumer Cyclical,14.94621586133495,23.588200856962143,36.069907913982505,50.349942874040565,35.19191214814187,22.27723588498942,14.558634522413092,11.223797643784048,8.919013230444918,7.335979343955345,7.133207064226141,7.055318404568848,6.770035878164021
Sumber Energi Andalan Tbk PT,128413,4136,Indonesia,Indonesia,10004,Consumer Cyclical,3.0781233340276115,5.027601303920671,8.099164587400876,12.921925649865296,10.067198403498525,6.597364236297782,4.491337623580171,3.5512915401487697,2.917518576417278,2.4928642677403987,2.5567626270091903,2.7371727588519827,2.9181144336012808
Jakarta International Hotels & Development Tbk PT,128414,4137,Indonesia,Indonesia,10004,Consumer Cyclical,79.11515725401587,142.1302707737772,226.76441689428518,320.67069577473376,232.0537376381817,155.4706661345599,106.1834944648198,83.3285814179591,68.22779841325385,57.543650382925385,56.97625227070388,57.47627750240136,57.19897182465124
